frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
1850,62.423,images/pt_camera/frame_001850.png,annotations/yolo_labels/frame_001850.txt,1850,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1855,62.582,images/pt_camera/frame_001855.png,annotations/yolo_labels/frame_001855.txt,1855,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1860,62.747,images/pt_camera/frame_001860.png,annotations/yolo_labels/frame_001860.txt,1860,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1865,62.948,images/pt_camera/frame_001865.png,annotations/yolo_labels/frame_001865.txt,1865,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1870,63.125,images/pt_camera/frame_001870.png,annotations/yolo_labels/frame_001870.txt,1870,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1875,63.288,images/pt_camera/frame_001875.png,annotations/yolo_labels/frame_001875.txt,1875,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1880,63.45,images/pt_camera/frame_001880.png,annotations/yolo_labels/frame_001880.txt,1880,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1885,63.615,images/pt_camera/frame_001885.png,annotations/yolo_labels/frame_001885.txt,1885,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1890,63.782,images/pt_camera/frame_001890.png,annotations/yolo_labels/frame_001890.txt,1890,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1895,63.986,images/pt_camera/frame_001895.png,annotations/yolo_labels/frame_001895.txt,1895,true,0.0,0.0,334.299138757272,46.21037003849469,OK_ODOM_CAMERA_FALLBACK
1900,64.148,images/pt_camera/frame_001900.png,annotations/yolo_labels/frame_001900.txt,1900,true,0.0,0.0,254.19061353132415,102.88003148865656,OK_ODOM_CAMERA_FALLBACK
1905,64.315,images/pt_camera/frame_001905.png,annotations/yolo_labels/frame_001905.txt,1905,true,0.0,0.0,166.01362951397724,161.2574243913282,OK_ODOM_CAMERA_FALLBACK
1910,64.515,images/pt_camera/frame_001910.png,annotations/yolo_labels/frame_001910.txt,1910,true,0.0,0.0,57.18524456124919,238.32422365264716,OK_ODOM_CAMERA_FALLBACK
1915,64.681,images/pt_camera/frame_001915.png,,1915,false,0.0,0.0,0.0,295.8842976224238,BBOX_TOO_SMALL
1920,64.861,images/pt_camera/frame_001920.png,,1920,false,0.0,0.0,0.0,354.27772440887253,BBOX_TOO_SMALL
1925,65.022,images/pt_camera/frame_001925.png,,1925,false,0.0,0.0,0.0,412.7939891078122,BBOX_TOO_SMALL
1930,65.214,images/pt_camera/frame_001930.png,,1930,false,0.0,0.0,0.0,442.8817426154118,BBOX_TOO_SMALL
1935,65.426,images/pt_camera/frame_001935.png,,1935,false,0.0,0.0,0.0,442.81469638287535,BBOX_TOO_SMALL
1940,65.581,images/pt_camera/frame_001940.png,,1940,false,0.0,0.0,0.0,442.7999118926814,BBOX_TOO_SMALL
1945,65.748,images/pt_camera/frame_001945.png,,1945,false,0.0,0.0,0.0,442.81647353142245,BBOX_TOO_SMALL
1950,65.914,images/pt_camera/frame_001950.png,,1950,false,0.0,0.0,0.0,442.81367901481576,BBOX_TOO_SMALL
1955,65.981,images/pt_camera/frame_001955.png,,1955,false,0.0,0.0,0.0,443.30112205848593,BBOX_TOO_SMALL
1960,66.148,images/pt_camera/frame_001960.png,,1960,false,0.0,0.0,0.0,453.92542513704853,BBOX_TOO_SMALL
1965,66.316,images/pt_camera/frame_001965.png,,1965,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1970,66.481,images/pt_camera/frame_001970.png,,1970,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1975,66.648,images/pt_camera/frame_001975.png,,1975,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1980,66.816,images/pt_camera/frame_001980.png,,1980,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1985,67.014,images/pt_camera/frame_001985.png,,1985,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1990,67.214,images/pt_camera/frame_001990.png,,1990,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1995,67.314,images/pt_camera/frame_001995.png,,1995,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2000,67.314,images/pt_camera/frame_002000.png,,2000,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2005,67.481,images/pt_camera/frame_002005.png,,2005,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2010,67.648,images/pt_camera/frame_002010.png,,2010,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2015,67.817,images/pt_camera/frame_002015.png,,2015,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2020,67.982,images/pt_camera/frame_002020.png,,2020,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2025,68.15,images/pt_camera/frame_002025.png,,2025,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2030,68.314,images/pt_camera/frame_002030.png,,2030,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2035,68.314,images/pt_camera/frame_002035.png,,2035,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2040,68.449,images/pt_camera/frame_002040.png,,2040,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2045,68.615,images/pt_camera/frame_002045.png,,2045,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2050,68.781,images/pt_camera/frame_002050.png,,2050,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2055,68.949,images/pt_camera/frame_002055.png,,2055,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2060,69.114,images/pt_camera/frame_002060.png,,2060,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2065,69.282,images/pt_camera/frame_002065.png,,2065,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2070,69.449,images/pt_camera/frame_002070.png,,2070,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2075,69.614,images/pt_camera/frame_002075.png,,2075,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2080,69.781,images/pt_camera/frame_002080.png,,2080,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2085,69.948,images/pt_camera/frame_002085.png,,2085,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2090,70.115,images/pt_camera/frame_002090.png,,2090,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2095,70.314,images/pt_camera/frame_002095.png,,2095,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2100,70.482,images/pt_camera/frame_002100.png,,2100,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
2105,70.648,images/pt_camera/frame_002105.png,,2105,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
